,Unnamed: 0.1,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,search_index,error_message
16,1616.0,9152,tt1226271,movie,The Damned United,The Damned United,0,2009,\N,98,"Biography,Drama,Sport",damned united,2009-10-09,The Damned United,6400000.0,449865.0,4199874.0,Sony Pictures Classics,R,Drama,1,7.5,45420.0,11.288461538461538,The request failed: Google returned a response with code 500
18,1618.0,2578,tt0402249,movie,The Dark Hours,The Dark Hours,0,2005,\N,80,"Horror,Thriller",dark hours,2005-10-13,The Dark Hours,400000.0,423.0,423.0,Freestyle Releasing,R,Horror,1,6.0,5544.0,17.76923076923077,
19,1619.0,7318,tt1093357,movie,The Darkest Hour,The Darkest Hour,0,2011,\N,89,"Action,Adventure,Horror",darkest hour,2011-12-25,The Darkest Hour,34800000.0,21443494.0,62831715.0,Summit Entertainment,PG-13,Action,1,4.9,63134.0,6.09433962264151,The request failed: Google returned a response with code 429
20,1620.0,1925,tt0319262,movie,The Day After Tomorrow,The Day After Tomorrow,0,2004,\N,124,"Action,Adventure,Sci-Fi",day after tomorrow,2004-05-28,The Day After Tomorrow,125000000.0,186740799.0,556319450.0,20th Century Fox,PG-13,Adventure,1,6.5,467861.0,,The request failed: Google returned a response with code 429
21,1621.0,5882,tt0970416,movie,The Day the Earth Stood Still,The Day the Earth Stood Still,0,2008,\N,104,"Adventure,Drama,Sci-Fi",day the earth stood still,2008-12-12,The Day the Earth Stood Still,80000000.0,79366978.0,233066978.0,20th Century Fox,PG-13,Adventure,1,5.5,176616.0,10.211538461538462,
22,1622.0,2613,tt0407887,movie,The Departed,The Departed,0,2006,\N,151,"Crime,Drama,Thriller",departed,2006-10-06,The Departed,90000000.0,132384315.0,289660619.0,Warner Bros.,R,Drama,1,8.5,1389873.0,,The request failed: Google returned a response with code 429
23,1623.0,6490,tt1033575,movie,The Descendants,The Descendants,0,2011,\N,115,"Comedy,Drama",descendants,2011-11-16,The Descendants,20000000.0,82624961.0,175507800.0,Fox Searchlight,R,Drama,1,7.3,247797.0,16.807692307692307,The request failed: Google returned a response with code 429
24,1624.0,13656,tt1560985,movie,The Devil Inside,The Devil Inside,0,2012,\N,83,Horror,devil inside,2012-01-06,The Devil Inside,1000000.0,53262945.0,101759490.0,Paramount Pictures,R,Horror,1,4.2,36921.0,5.173076923076923,The request failed: Google returned a response with code 500
25,1625.0,3006,tt0458352,movie,The Devil Wears Prada,The Devil Wears Prada,0,2006,\N,109,"Comedy,Drama",devil wears prada,2006-06-30,The Devil Wears Prada,35000000.0,124740460.0,326073155.0,20th Century Fox,PG-13,Comedy,1,6.9,447963.0,11.01923076923077,The request failed: Google returned a response with code 429
26,1626.0,9788,tt1270262,movie,The Devil's Double,The Devil's Double,0,2011,\N,109,"Biography,Drama,Thriller",devils double,2011-07-29,The Devil's Double,19100000.0,1361512.0,5965646.0,Lionsgate,R,Drama,1,7.1,63520.0,,The request failed: Google returned a response with code 429
27,1627.0,2517,tt0395584,movie,The Devil's Rejects,The Devil's Rejects,0,2005,\N,107,"Crime,Drama,Horror",devils rejects,2005-07-22,The Devil's Rejects,7000000.0,17044981.0,20940428.0,Lionsgate,R,Horror,1,6.7,104627.0,,The request failed: Google returned a response with code 429
28,1628.0,22828,tt3172532,movie,The Diary of a Teenage Girl,The Diary of a Teenage Girl,0,2015,\N,102,"Comedy,Drama,Romance",diary of a teenage girl,2015-08-07,The Diary of a Teenage Girl,2000000.0,1477002.0,2279959.0,Sony Pictures Classics,R,Drama,1,6.8,33103.0,6.730769230769231,The request failed: Google returned a response with code 429
29,1629.0,14382,tt1645170,movie,The Dictator,The Dictator,0,2012,\N,83,Comedy,dictator,2012-05-16,The Dictator,65000000.0,59650222.0,180148897.0,Paramount Pictures,R,Comedy,1,6.4,326967.0,5.0576923076923075,
30,1630.0,13822,tt1578275,movie,The Dilemma,The Dilemma,0,2011,\N,111,"Comedy,Drama",dilemma,2011-01-14,The Dilemma,70000000.0,48475290.0,70546865.0,Universal,PG-13,Comedy,1,5.3,56448.0,6.096153846153846,The request failed: Google returned a response with code 429
31,1631.0,19151,tt2364897,movie,The Disappointments Room,The Disappointments Room,0,2016,\N,91,"Drama,Horror,Thriller",disappointments room,2016-09-09,The Disappointments Room,15000000.0,2423467.0,3144688.0,Relativity,R,Horror,1,3.9,10314.0,,The request failed: Google returned a response with code 429
32,1632.0,27854,tt5593820,tvEpisode,The Divergent Series: Allegiant,The Divergent Series: Allegiant,0,2016,\N,40,"Comedy,Talk-Show",divergent series allegiant,2016-03-18,The Divergent Series: Allegiant,110000000.0,66184051.0,171871661.0,Lionsgate,PG-13,Action,1,5.4,36.0,,The request failed: Google returned a response with code 429
33,1633.0,21742,tt2908446,movie,The Divergent Series: Insurgent,Insurgent,0,2015,\N,119,"Action,Adventure,Sci-Fi",divergent series insurgent,2015-03-20,The Divergent Series: Insurgent,110000000.0,130179072.0,295075882.0,Lionsgate,PG-13,Action,1,6.2,249864.0,,The request failed: Google returned a response with code 429
34,1634.0,24800,tt4063178,movie,The Dog Lover,The Dog Lover,0,2016,\N,101,Drama,dog lover,2016-07-08,The Dog Lover,2000000.0,0.0,0.0,ESX Entertainment,PG,Drama,1,5.4,1583.0,,The request failed: Google returned a response with code 429
35,1635.0,21749,tt2910904,movie,The Dressmaker,The Dressmaker,0,2015,\N,119,"Comedy,Drama,Western",dressmaker,2016-09-23,The Dressmaker,11900000.0,2022115.0,24041617.0,Broad Green Pictures,R,Drama,1,7.0,64248.0,,The request failed: Google returned a response with code 429
36,1636.0,13992,tt1600196,movie,The Drop,The Drop,0,2014,\N,106,"Crime,Drama,Thriller",drop,2014-09-12,The Drop,12600000.0,10724389.0,19054534.0,Fox Searchlight,R,Drama,1,7.0,159588.0,,The request failed: Google returned a response with code 429
37,1637.0,5476,tt0864761,movie,The Duchess,The Duchess,0,2008,\N,110,"Biography,Drama,History",duchess,2008-09-19,The Duchess,27000000.0,13848978.0,45160110.0,Paramount Vantage,PG-13,Drama,1,6.9,86373.0,5.3076923076923075,
38,1638.0,2360,tt0377818,movie,The Dukes of Hazzard,The Dukes of Hazzard,0,2005,\N,104,Comedy,dukes of hazzard,2005-08-05,The Dukes of Hazzard,53000000.0,80270227.0,109848461.0,Warner Bros.,PG-13,Comedy,1,5.1,81036.0,,The request failed: Google returned a response with code 429
39,1639.0,6507,tt1034389,movie,The Eagle,The Eagle,0,2011,\N,114,"Action,Adventure,Drama",eagle,2011-02-11,The Eagle,25000000.0,19490041.0,38993548.0,Focus Features,PG-13,Action,1,6.2,73110.0,,The request failed: Google returned a response with code 429
40,1640.0,15851,tt1869716,movie,The East,The East,0,2013,\N,116,"Adventure,Crime,Drama",east,2013-05-31,The East,6500000.0,2274649.0,3027956.0,Fox Searchlight,PG-13,Drama,1,6.8,51843.0,,The request failed: Google returned a response with code 429
41,1641.0,15904,tt1878870,movie,The Edge of Seventeen,The Edge of Seventeen,0,2016,\N,104,"Comedy,Drama",edge of seventeen,2016-11-18,The Edge of Seventeen,9000000.0,14431633.0,19096003.0,STX Entertainment,R,Drama,1,7.3,137172.0,,The request failed: Google returned a response with code 429
42,1642.0,26423,tt4877122,movie,The Emoji Movie,The Emoji Movie,0,2017,\N,86,"Adventure,Animation,Comedy",emoji movie,2017-07-28,The Emoji Movie,50000000.0,86089513.0,216508301.0,Sony Pictures,PG,Adventure,1,3.4,69490.0,,The request failed: Google returned a response with code 429
44,1644.0,2987,tt0455944,movie,The Equalizer,The Equalizer,0,2014,\N,132,"Action,Crime,Thriller",equalizer,2014-09-26,The Equalizer,55000000.0,101530738.0,192903624.0,Sony Pictures,R,Action,1,7.2,404766.0,,The request failed: Google returned a response with code 429
45,1645.0,2593,tt0404032,movie,The Exorcism of Emily Rose,The Exorcism of Emily Rose,0,2005,\N,119,"Drama,Horror,Thriller",exorcism of emily rose,2005-09-09,The Exorcism of Emily Rose,18000000.0,75072454.0,144529078.0,Sony Pictures,PG-13,Horror,1,6.7,137884.0,5.846153846153846,The request failed: Google returned a response with code 500
46,1646.0,10465,tt1320253,movie,The Expendables,The Expendables,0,2010,\N,103,"Action,Adventure,Thriller",expendables,2010-08-13,The Expendables,82000000.0,103068524.0,268268174.0,Lionsgate,R,Action,1,6.4,360276.0,,The request failed: Google returned a response with code 429
47,1647.0,15173,tt1764651,movie,The Expendables 2,The Expendables 2,0,2012,\N,103,"Action,Adventure,Thriller",expendables ,2012-08-17,The Expendables 2,100000000.0,85028192.0,311979256.0,Lionsgate,R,Action,1,6.6,318806.0,6.5576923076923075,The request failed: Google returned a response with code 429
48,1648.0,3085,tt0469903,movie,The Express,The Express,0,2008,\N,130,"Biography,Drama,Sport",express,2008-10-10,The Express,37500000.0,9793406.0,9813309.0,Universal,PG,Drama,1,7.2,22651.0,18.384615384615383,
49,1649.0,11030,tt1361313,movie,The Extra Man,The Extra Man,0,2010,\N,108,Comedy,extra man,2010-07-30,The Extra Man,7000000.0,453377.0,492108.0,Magnolia Pictures,R,Comedy,1,5.8,5345.0,,The request failed: Google returned a response with code 429
50,1650.0,15663,tt1839642,movie,The Face of Love,The Face of Love,0,2013,\N,92,"Drama,Mystery,Romance",face of love,2014-03-07,The Face of Love,4000000.0,385069.0,1158877.0,IFC Films,PG-13,Drama,1,6.2,5838.0,29.25,The request failed: Google returned a response with code 429
53,1653.0,19951,tt2582846,movie,The Fault in Our Stars,The Fault in Our Stars,0,2014,\N,126,"Drama,Romance",fault in our stars,2014-06-06,The Fault in Our Stars,12000000.0,124872350.0,307166834.0,20th Century Fox,PG-13,Drama,1,7.7,394418.0,10.865384615384615,The request failed: Google returned a response with code 429
54,1654.0,15649,tt1837703,movie,The Fifth Estate,The Fifth Estate,0,2013,\N,128,"Biography,Crime,Drama",fifth estate,2013-10-18,The Fifth Estate,26000000.0,3254172.0,6154172.0,Walt Disney,R,Drama,1,6.2,42341.0,,The request failed: Google returned a response with code 429
55,1655.0,5862,tt0964517,movie,The Fighter,The Fighter,0,2010,\N,116,"Action,Biography,Drama",fighter,2010-12-10,The Fighter,11000000.0,93617009.0,129262388.0,Paramount Pictures,R,Drama,1,7.8,383292.0,,The request failed: Google returned a response with code 429
56,1656.0,8091,tt1144884,movie,The Final Destination,The Final Destination,0,2009,\N,82,"Horror,Thriller",final destination,2009-08-28,The Final Destination,40000000.0,66477700.0,187384627.0,Warner Bros.,R,Horror,1,5.1,112911.0,7.365384615384615,The request failed: Google returned a response with code 429
57,1657.0,29001,tt6133466,movie,The First Purge,The First Purge,0,2018,\N,97,"Action,Horror,Sci-Fi",first purge,2018-07-04,The First Purge,13000000.0,69086325.0,136112145.0,Universal,R,Horror,1,5.2,68772.0,2.8076923076923075,The request failed: Google returned a response with code 500
58,1658.0,27964,tt5649144,movie,The Florida Project,The Florida Project,0,2017,\N,111,Drama,florida project,2017-10-06,The Florida Project,2000000.0,5904366.0,11303040.0,A24,R,Drama,1,7.6,123716.0,7.923076923076923,The request failed: Google returned a response with code 429
59,1659.0,5486,tt0865556,movie,The Forbidden Kingdom,The Forbidden Kingdom,0,2008,\N,104,"Action,Adventure,Fantasy",forbidden kingdom,2008-04-18,The Forbidden Kingdom,55000000.0,52075270.0,129075270.0,Lionsgate,PG-13,Action,1,6.5,108645.0,,The request failed: Google returned a response with code 429
60,1660.0,14108,tt1615160,movie,The Foreigner,The Foreigner,0,2017,\N,113,"Action,Thriller",foreigner,2017-10-13,The Foreigner,35000000.0,34393507.0,140783646.0,STX Entertainment,R,Action,1,7.0,121054.0,,The request failed: Google returned a response with code 429
62,1662.0,25244,tt4276820,movie,The Founder,The Founder,0,2016,\N,115,"Biography,Drama",founder,2017-01-20,The Founder,15000000.0,12786053.0,24408130.0,Weinstein Co.,PG-13,Drama,1,7.2,169654.0,21.53846153846154,The request failed: Google returned a response with code 429
63,1663.0,2661,tt0414993,movie,The Fountain,The Fountain,0,2006,\N,97,"Drama,Mystery,Romance",fountain,2006-11-22,The Fountain,35000000.0,10144010.0,15461638.0,Warner Bros.,PG-13,Drama,1,7.2,246336.0,12.423076923076923,
65,1665.0,9303,tt1235170,movie,The Future,The Future,0,2011,\N,91,"Drama,Fantasy,Romance",future,2011-07-29,The Future,1000000.0,568662.0,1239174.0,Roadside Attractions,R,Drama,1,6.1,9048.0,37.26923076923077,The request failed: Google returned a response with code 429
66,1666.0,3243,tt0492956,movie,The Game Plan,The Game Plan,0,2007,\N,110,"Comedy,Family,Sport",game plan,2007-09-28,The Game Plan,22000000.0,90648202.0,146590987.0,Walt Disney,PG,Comedy,1,6.4,98923.0,20.576923076923077,The request failed: Google returned a response with code 429
67,1667.0,2145,tt0354595,movie,The Game of Their Lives,The Game of Their Lives,0,2005,\N,101,"Drama,History,Sport",game of their lives,2005-04-22,The Game of Their Lives,20000000.0,375474.0,375474.0,IFC Films,PG,Drama,1,6.1,3489.0,,The request failed: Google returned a response with code 429
68,1668.0,2837,tt0435651,movie,The Giver,The Giver,0,2014,\N,97,"Drama,Romance,Sci-Fi",giver,2014-08-15,The Giver,25000000.0,45090374.0,55090374.0,Weinstein Co.,PG-13,Drama,1,6.4,123636.0,10.288461538461538,The request failed: Google returned a response with code 429
69,1669.0,2947,tt0452624,movie,The Good German,The Good German,0,2006,\N,105,"Drama,Mystery,Romance",good german,2006-12-15,The Good German,32000000.0,1308696.0,6678033.0,Warner Bros.,R,Drama,1,6.0,25857.0,16.76923076923077,
71,1671.0,5197,tt0808285,movie,The Good Heart,The Good Heart,0,2009,\N,99,"Comedy,Drama",good heart,2010-04-30,The Good Heart,3800000.0,20930.0,340930.0,Magnolia Pictures,R,Drama,1,6.8,5043.0,,The request failed: Google returned a response with code 429
73,1673.0,7295,tt1092633,movie,"The Goods: Live Hard, Sell Hard","The Goods: Live Hard, Sell Hard",0,2009,\N,89,Comedy,goods live hard sell hard,2009-08-14,"The Goods: Live Hard, Sell Hard",10000000.0,15122676.0,15297318.0,Paramount Vantage,R,Comedy,1,5.7,22377.0,6.326923076923077,The request failed: Google returned a response with code 429
75,1675.0,2771,tt0427998,movie,The Grand,The Grand,0,2007,\N,104,Comedy,grand,2008-03-21,The Grand,3000000.0,115879.0,115879.0,Anchor Bay Entertai…,R,Comedy,1,5.9,5971.0,18.73076923076923,The request failed: Google returned a response with code 429
76,1676.0,18631,tt2278388,movie,The Grand Budapest Hotel,The Grand Budapest Hotel,0,2014,\N,99,"Adventure,Comedy,Crime",grand budapest hotel,2014-03-07,The Grand Budapest Hotel,31000000.0,59076019.0,164180547.0,Fox Searchlight,R,Comedy,1,8.1,864897.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Max retries exceeded with url: /trends/api/widgetdata/multiline?req=%7B%22time%22%3A+%222013-03-07+2014-03-07%22%2C+%22resolution%22%3A+%22WEEK%22%2C+%22locale%22%3A+%22en-US%22%2C+%22comparisonItem%22%3A+%5B%7B%22geo%22%3A+%7B%7D%2C+%22complexKeywordsRestriction%22%3A+%7B%22keyword%22%3A+%5B%7B%22type%22%3A+%22BROAD%22%2C+%22value%22%3A+%22The+Grand+Budapest+Hotel%22%7D%5D%7D%7D%5D%2C+%22requestOptions%22%3A+%7B%22property%22%3A+%22%22%2C+%22backend%22%3A+%22IZG%22%2C+%22category%22%3A+0%7D%2C+%22userConfig%22%3A+%7B%22userType%22%3A+%22USER_TYPE_SCRAPER%22%7D%7D&token=APP6_UEAAAAAZWB24l7_Gg5-qmz8NDe_4EgDoQK6WX-V&tz=360 (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1123)')))"
77,1677.0,2767,tt0427309,movie,The Great Debaters,The Great Debaters,0,2007,\N,126,"Biography,Drama,Romance",great debaters,2007-12-25,The Great Debaters,15000000.0,30226144.0,30261293.0,Weinstein Co.,PG-13,Drama,1,7.5,61638.0,7.019230769230769,The request failed: Google returned a response with code 429
78,1678.0,1971,tt0326905,movie,The Great Raid,The Great Raid,0,2005,\N,132,"Action,Drama,War",great raid,2005-08-12,The Great Raid,60000000.0,10166502.0,10597070.0,Miramax,R,Action,1,6.6,23792.0,4.826923076923077,The request failed: Google returned a response with code 429
79,1679.0,16826,tt2034800,movie,The Great Wall,The Great Wall,0,2016,\N,103,"Action,Adventure,Fantasy",great wall,2017-02-17,The Great Wall,150000000.0,45157105.0,334550106.0,Universal,PG-13,Action,1,5.9,143518.0,,The request failed: Google returned a response with code 429
86,1686.0,13402,tt1540133,movie,The Guard,The Guard,0,2011,\N,96,"Comedy,Crime,Thriller",guard,2011-07-29,The Guard,6000000.0,5359774.0,21197454.0,Sony Pictures Classics,R,Comedy,1,7.3,93865.0,44.30769230769231,The request failed: Google returned a response with code 500
87,1687.0,2605,tt0406816,movie,The Guardian,The Guardian,0,2006,\N,139,"Action,Adventure,Drama",guardian,2006-09-29,The Guardian,70000000.0,55011732.0,94973540.0,Walt Disney,PG-13,Action,1,6.9,96767.0,,The request failed: Google returned a response with code 429
100,1700.0,2320,tt0373908,movie,The Honeymooners,The Honeymooners,0,2005,\N,90,"Comedy,Family,Romance",honeymooners,2005-06-10,The Honeymooners,27000000.0,12834849.0,13174426.0,Paramount Pictures,PG-13,Comedy,1,3.4,7526.0,16.615384615384617,The request failed: Google returned a response with code 429
102,1702.0,25654,tt4481514,movie,The House,The House,0,2017,\N,88,"Comedy,Crime",house,2017-06-30,The House,40000000.0,25584504.0,31192743.0,Warner Bros.,R,Comedy,1,5.6,46257.0,77.5576923076923,
103,1703.0,5427,tt0852713,movie,The House Bunny,The House Bunny,0,2008,\N,97,Comedy,house bunny,2008-08-22,The House Bunny,25000000.0,48237389.0,71390601.0,Sony Pictures,PG-13,Comedy,1,5.5,88518.0,,The request failed: Google returned a response with code 429
105,1705.0,16273,tt1951264,movie,The Hunger Games: Catching Fire,The Hunger Games: Catching Fire,0,2013,\N,146,"Action,Adventure,Sci-Fi",hunger games catching fire,2013-11-22,The Hunger Games: Catching Fire,130000000.0,424668047.0,864868047.0,Lionsgate,PG-13,Adventure,1,7.5,697468.0,,The request failed: Google returned a response with code 429
106,1706.0,2983,tt0455782,movie,The Hunting Party,The Hunting Party,0,2007,\N,101,"Adventure,Comedy,Drama",hunting party,2007-09-07,The Hunting Party,40000000.0,876671.0,7729552.0,Weinstein Co.,R,Adventure,1,6.8,25860.0,8.923076923076923,The request failed: Google returned a response with code 429
107,1707.0,5573,tt0887912,movie,The Hurt Locker,The Hurt Locker,0,2008,\N,131,"Drama,Thriller,War",hurt locker,2009-06-26,The Hurt Locker,15000000.0,17017811.0,49894223.0,Summit Entertainment,R,Drama,1,7.5,467259.0,,The request failed: Google returned a response with code 429
109,1709.0,7784,tt1124035,movie,The Ides of March,The Ides of March,0,2011,\N,101,"Drama,Thriller",ides of march,2011-10-07,The Ides of March,23000000.0,40962534.0,77735925.0,Sony Pictures,R,Drama,1,7.1,228346.0,,The request failed: Google returned a response with code 429
110,1710.0,2896,tt0443543,movie,The Illusionist,The Illusionist,0,2006,\N,110,"Drama,Fantasy,Mystery",illusionist,2006-08-18,The Illusionist,16500000.0,39868642.0,83792062.0,Yari Film Group Rel…,PG-13,Drama,1,7.5,385300.0,3.1538461538461537,The request failed: Google returned a response with code 429
115,1715.0,14412,tt1649419,movie,The Impossible,Lo imposible,0,2012,\N,114,"Drama,History,Thriller",impossible,2012-12-21,The Impossible,40000000.0,19019882.0,169590606.0,Lionsgate,PG-13,Drama,1,7.5,236301.0,,The request failed: Google returned a response with code 429
118,1718.0,5161,tt0800080,movie,The Incredible Hulk,The Incredible Hulk,0,2008,\N,112,"Action,Adventure,Sci-Fi",incredible hulk,2008-06-13,The Incredible Hulk,137500000.0,134806913.0,265573859.0,Universal,PG-13,Adventure,1,6.6,515107.0,,The request failed: Google returned a response with code 429
126,1726.0,2551,tt0399201,movie,The Island,The Island,0,2005,\N,136,"Action,Sci-Fi,Thriller",island,2005-07-22,The Island,120000000.0,35818913.0,163018913.0,Dreamworks SKG,PG-13,Action,1,6.8,324120.0,58.88461538461539,
128,1728.0,15876,tt1872194,movie,The Judge,The Judge,0,2014,\N,141,"Crime,Drama",judge,2014-10-10,The Judge,50000000.0,47119388.0,76119388.0,Warner Bros.,R,Drama,1,7.4,198820.0,20.46153846153846,
133,1733.0,2699,tt0419887,movie,The Kite Runner,The Kite Runner,0,2007,\N,128,Drama,kite runner,2007-12-14,The Kite Runner,20000000.0,15800078.0,74180745.0,Paramount Vantage,PG-13,Drama,1,7.6,81941.0,14.288461538461538,
140,1740.0,13874,tt1584131,movie,The Last Godfather,The Last Godfather,0,2010,\N,100,"Comedy,Crime,Romance",last godfather,2011-04-01,The Last Godfather,13400000.0,164247.0,164247.0,Roadside Attractions,PG-13,Comedy,1,3.5,1274.0,12.346153846153847,
141,1741.0,5382,tt0844708,movie,The Last House on the Left,The Last House on the Left,0,2009,\N,110,"Horror,Thriller",last house on the left,2009-03-13,The Last House on the Left,15000000.0,32752215.0,46526243.0,Universal,R,Horror,1,6.5,98632.0,4.288461538461538,
158,1758.0,2203,tt0362270,movie,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,0,2004,\N,119,"Action,Adventure,Comedy",life aquatic with steve zissou,2004-12-10,The Life Aquatic with Steve Zissou,50000000.0,24006726.0,34806726.0,Walt Disney,R,Comedy,1,7.2,207798.0,11.306122448979592,
159,1759.0,19837,tt2547584,movie,The Light Between Oceans,The Light Between Oceans,0,2016,\N,133,"Drama,Romance",light between oceans,2016-09-02,The Light Between Oceans,20000000.0,12545979.0,21748977.0,Walt Disney,PG-13,Drama,1,7.2,59325.0,,The request failed: Google returned a response with code 429
160,1760.0,8942,tt1212022,movie,The Lion of Judah,The Lion of Judah,0,2011,\N,87,Animation,lion of judah,2011-06-03,The Lion of Judah,1500000.0,0.0,0.0,Rocky Mountain Pict…,PG,Adventure,1,3.4,684.0,36.78846153846154,The request failed: Google returned a response with code 500
175,1775.0,19065,tt2350496,movie,The Lunchbox,The Lunchbox,0,2013,\N,104,"Drama,Romance",lunchbox,2014-02-28,The Lunchbox,1700000.0,4231500.0,12231500.0,Sony Pictures Classics,PG,Drama,1,7.8,59625.0,13.25,
179,1779.0,2700,tt0419946,movie,The Marine,The Marine,0,2006,\N,92,"Action,Comedy,Drama",marine,2006-10-13,The Marine,15000000.0,18844784.0,22165608.0,20th Century Fox,PG-13,Action,1,4.7,35172.0,30.384615384615383,The request failed: Google returned a response with code 500
